Rouge Type,Filename,ROUGE-1,ROUGE-1,ROUGE-1,ROUGE-2,ROUGE-2,ROUGE-2,ROUGE-3,ROUGE-3,ROUGE-3,ROUGE-4,ROUGE-4,ROUGE-4,ROUGE-L,ROUGE-L,ROUGE-L,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-W-1.2,ROUGE-S*,ROUGE-S*,ROUGE-S*,ROUGE-SU*,ROUGE-SU*,ROUGE-SU*
334,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-120-article_output,0.82867,0.78477,0.80612,0.69123,0.65449,0.67236,0.60563,0.57333,0.58904,0.55124,0.52174,0.53608,0.81818,0.77483,0.79592,0.53294,0.24158,0.33246,0.67751,0.60751,0.6406,0.67856,0.60867,0.64172
335,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-191-article_output,0.7554,0.58333,0.65831,0.65217,0.50279,0.56782,0.64234,0.49438,0.55873,0.63235,0.48588,0.54952,0.74101,0.57222,0.64577,0.54171,0.21784,0.31073,0.55271,0.32905,0.41251,0.55566,0.33188,0.41556
336,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-193-article_output,0.7801,0.71981,0.74874,0.68421,0.63107,0.65657,0.66138,0.60976,0.63452,0.64362,0.59314,0.61735,0.77487,0.71498,0.74372,0.46172,0.22009,0.29809,0.59267,0.50439,0.54498,0.5946,0.50643,0.54698
337,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-113-article_output,0.81081,0.57534,0.67307,0.5969,0.42308,0.49518,0.50195,0.35537,0.41613,0.42188,0.29834,0.34951,0.79151,0.56164,0.65705,0.47607,0.15959,0.23905,0.62159,0.31263,0.41602,0.62301,0.31404,0.41759
338,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-124-article_output,0.72581,0.45,0.55556,0.54098,0.33333,0.4125,0.4,0.2449,0.3038,0.30508,0.18557,0.23077,0.70968,0.44,0.54321,0.48859,0.14969,0.22917,0.46007,0.17576,0.25435,0.46824,0.18103,0.26111
339,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-171-article_output,0.7069,0.51899,0.59854,0.5614,0.41026,0.47408,0.5,0.36364,0.42106,0.45455,0.32895,0.38168,0.7069,0.51899,0.59854,0.57222,0.19549,0.29142,0.41863,0.2246,0.29235,0.42749,0.2314,0.30027
340,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-133-article_output,0.77174,0.51449,0.61739,0.54645,0.36364,0.43668,0.47802,0.31752,0.38158,0.41989,0.27839,0.3348,0.74457,0.49638,0.59566,0.48281,0.15718,0.23715,0.55179,0.2448,0.33914,0.55409,0.2467,0.3414
341,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-213-article_output,0.67219,0.78682,0.725,0.54485,0.63813,0.58781,0.49333,0.57812,0.53237,0.45819,0.53725,0.49458,0.65232,0.76357,0.70357,0.43873,0.23946,0.30982,0.45099,0.61828,0.52155,0.45244,0.61957,0.52298
342,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-221-article_output,0.94375,0.56981,0.71059,0.88679,0.53409,0.66667,0.8481,0.50951,0.63658,0.80892,0.48473,0.6062,0.9375,0.56604,0.70588,0.6677,0.18003,0.2836,0.89418,0.32516,0.4769,0.89479,0.32698,0.47894
343,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-173-article_output,0.86875,0.75956,0.81049,0.8239,0.71978,0.76833,0.81646,0.71271,0.76107,0.80892,0.70556,0.75371,0.8625,0.7541,0.80467,0.65194,0.28358,0.39524,0.74945,0.57245,0.6491,0.75099,0.57452,0.65101
344,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-165-article_output,0.54839,0.33333,0.41463,0.43333,0.26,0.325,0.37931,0.22449,0.28205,0.35714,0.20833,0.26315,0.48387,0.29412,0.36586,0.22485,0.07603,0.11364,0.21505,0.07843,0.11494,0.23636,0.0883,0.12857
345,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-211-article_output,0.70588,0.55172,0.61935,0.58209,0.45349,0.50981,0.54545,0.42353,0.47682,0.50769,0.39286,0.44295,0.70588,0.55172,0.61935,0.52876,0.21061,0.30124,0.4842,0.29484,0.36651,0.49041,0.3005,0.37265
346,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-132-article_output,0.87179,0.65746,0.74961,0.69118,0.52078,0.594,0.56827,0.42778,0.48812,0.48519,0.3649,0.41653,0.80952,0.6105,0.69606,0.46856,0.17006,0.24955,0.75471,0.42884,0.54691,0.75553,0.43008,0.54814
347,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-196-article_output,0.71812,0.75887,0.73793,0.58586,0.61922,0.60208,0.56081,0.59286,0.57639,0.54576,0.57706,0.56097,0.7047,0.74468,0.72414,0.49254,0.25251,0.33386,0.51506,0.57528,0.54351,0.51641,0.57656,0.54483
348,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-227-article_output,0.7156,0.60232,0.65409,0.44828,0.37718,0.40967,0.35023,0.29457,0.32,0.29792,0.25049,0.27215,0.70183,0.59073,0.64151,0.34912,0.15395,0.21368,0.50548,0.35798,0.41913,0.50645,0.35893,0.42012
349,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-182-article_output,0.7598,0.83333,0.79487,0.68966,0.75676,0.72165,0.66832,0.7337,0.69949,0.64677,0.71038,0.67708,0.7549,0.82796,0.78974,0.54501,0.30887,0.39429,0.5609,0.67504,0.6127,0.56282,0.67671,0.61453
350,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-167-article_output,0.76471,0.36111,0.49057,0.53731,0.25175,0.34286,0.48485,0.22535,0.30769,0.44615,0.20567,0.28155,0.75,0.35417,0.48114,0.54783,0.12947,0.20944,0.54126,0.11976,0.19613,0.54712,0.1229,0.20071
351,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-226-article_output,0.88384,0.93583,0.90909,0.85787,0.9086,0.88251,0.84694,0.8973,0.87139,0.8359,0.88587,0.86016,0.87879,0.93048,0.9039,0.66559,0.3309,0.44204,0.77455,0.86861,0.81889,0.77563,0.86932,0.81981
352,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-109-article_output,0.72662,0.76806,0.74677,0.55235,0.58397,0.56772,0.48188,0.50958,0.49534,0.43273,0.45769,0.44486,0.67626,0.71483,0.69501,0.46035,0.23456,0.31077,0.39649,0.4431,0.4185,0.39884,0.44554,0.4209
353,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-183-article_output,0.78378,0.63043,0.69879,0.69091,0.55474,0.61538,0.6789,0.54412,0.60408,0.66667,0.53333,0.59259,0.76577,0.61594,0.68273,0.60925,0.24087,0.34525,0.57936,0.37417,0.45469,0.58294,0.37779,0.45846
354,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-176-article_output,0.75,0.51724,0.61224,0.57627,0.39535,0.46897,0.5,0.34118,0.4056,0.45614,0.30952,0.36879,0.68333,0.47126,0.55782,0.54596,0.19061,0.28257,0.44915,0.21251,0.28851,0.45872,0.21923,0.29667
355,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-168-article_output,0.8565,0.90094,0.87816,0.81081,0.85308,0.83141,0.79186,0.83333,0.81207,0.77727,0.81818,0.7972,0.8565,0.90094,0.87816,0.61944,0.32746,0.42843,0.72052,0.79742,0.75702,0.72172,0.79838,0.75812
356,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-157-article_output,0.73611,0.57818,0.64766,0.52558,0.41241,0.46217,0.45794,0.35897,0.40246,0.41315,0.32353,0.36289,0.70833,0.55636,0.62321,0.45235,0.1646,0.24137,0.51985,0.3204,0.39645,0.52183,0.32225,0.39844
357,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-125-article_output,0.79787,0.75,0.77319,0.69892,0.65657,0.67708,0.63043,0.59184,0.61053,0.56044,0.52577,0.54255,0.78723,0.74,0.76288,0.59044,0.28857,0.38767,0.58819,0.51939,0.55165,0.59252,0.52387,0.55608
358,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-212-article_output,0.5,0.50862,0.50427,0.41026,0.41739,0.41379,0.38793,0.39474,0.39131,0.37391,0.38053,0.37719,0.48305,0.49138,0.48718,0.35797,0.18417,0.24321,0.25482,0.26372,0.25919,0.25883,0.2678,0.26324
359,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-141-article_output,0.88889,0.48276,0.6257,0.736,0.39827,0.51686,0.64516,0.34783,0.45198,0.56098,0.30131,0.39205,0.84921,0.46121,0.59777,0.58199,0.15123,0.24008,0.79251,0.23291,0.36002,0.79387,0.23499,0.36264
360,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-99-article_output,0.78947,0.34884,0.48387,0.625,0.27344,0.38044,0.56364,0.24409,0.34066,0.51852,0.22222,0.31111,0.77193,0.34109,0.47312,0.31885,0.06525,0.10833,0.6015,0.11628,0.19489,0.60775,0.11975,0.20008
361,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-133-article_output,0.78413,0.89493,0.83587,0.67516,0.77091,0.71987,0.6262,0.71533,0.6678,0.58013,0.663,0.6188,0.7746,0.88406,0.82572,0.51996,0.2898,0.37217,0.5319,0.69315,0.60191,0.53348,0.6946,0.60347
362,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-96-article_output,1.0,0.27016,0.4254,0.83333,0.22267,0.35143,0.73846,0.19512,0.30868,0.67188,0.17551,0.27832,0.91045,0.24597,0.3873,0.68283,0.09139,0.1612,0.95568,0.06899,0.12869,0.95696,0.07057,0.13145
363,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-105-article_output,0.67,0.23024,0.34271,0.33333,0.11379,0.16966,0.26531,0.08997,0.13437,0.23711,0.07986,0.11948,0.59,0.20275,0.30179,0.37042,0.06281,0.10741,0.42182,0.04948,0.08857,0.42662,0.0507,0.09063
364,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-184-article_output,0.53668,0.80347,0.64352,0.45736,0.68605,0.54884,0.44747,0.67251,0.53738,0.44531,0.67059,0.53521,0.53668,0.80347,0.64352,0.39505,0.30842,0.3464,0.29086,0.65318,0.40249,0.29276,0.65495,0.40465
365,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-130-article_output,0.87179,0.44737,0.5913,0.68421,0.34667,0.46018,0.64865,0.32432,0.43243,0.61111,0.30137,0.40367,0.84615,0.43421,0.57391,0.72219,0.1785,0.28625,0.75574,0.19649,0.31189,0.76123,0.20274,0.3202
366,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-142-article_output,0.62918,0.79008,0.70051,0.47561,0.5977,0.52971,0.40673,0.51154,0.45315,0.35583,0.44788,0.39658,0.59878,0.75191,0.66666,0.39838,0.23921,0.29893,0.3268,0.51572,0.40008,0.32861,0.51776,0.40205
367,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-177-article_output,0.69101,0.65775,0.67397,0.58192,0.55376,0.56749,0.53977,0.51351,0.52631,0.50857,0.4837,0.49582,0.67978,0.64706,0.66302,0.43227,0.21078,0.28338,0.46816,0.42407,0.44503,0.47062,0.42652,0.44749
368,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-109-article_output,0.7602,0.56654,0.64924,0.58462,0.43511,0.4989,0.51546,0.38314,0.43956,0.46632,0.34615,0.39735,0.7398,0.55133,0.63181,0.535,0.19219,0.28279,0.59974,0.33266,0.42795,0.60135,0.33441,0.42981
369,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-194-article_output,0.94706,0.85185,0.89694,0.90533,0.81383,0.85715,0.89286,0.80214,0.84507,0.88024,0.79032,0.83286,0.94118,0.84656,0.89137,0.66771,0.30828,0.42181,0.85137,0.68839,0.76125,0.85248,0.6901,0.76274
370,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-123-article_output,0.69846,0.73701,0.71722,0.51543,0.54397,0.52932,0.43963,0.46405,0.45151,0.37578,0.39672,0.38597,0.67385,0.71104,0.69195,0.3998,0.20506,0.27108,0.43297,0.48217,0.45625,0.43459,0.48381,0.45788
371,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-230-article_output,0.79227,0.81796,0.80491,0.72881,0.7525,0.74047,0.70388,0.72682,0.71517,0.691,0.71357,0.7021,0.78261,0.80798,0.79509,0.54331,0.25496,0.34706,0.6296,0.67113,0.6497,0.63038,0.67186,0.65046
372,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-99-article_output,0.92784,0.69767,0.79646,0.82292,0.61719,0.70536,0.74737,0.55906,0.63964,0.69149,0.51587,0.59091,0.92784,0.69767,0.79646,0.7052,0.2456,0.36432,0.53479,0.3016,0.38569,0.54272,0.30761,0.39266
373,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-130-article_output,0.67949,0.69737,0.68831,0.5974,0.61333,0.60526,0.57895,0.59459,0.58667,0.56,0.57534,0.56757,0.65385,0.67105,0.66234,0.60677,0.29995,0.40145,0.45455,0.47895,0.46643,0.46039,0.48479,0.47228
374,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-135-article_output,0.82645,0.43668,0.57143,0.65833,0.34649,0.45402,0.57143,0.29956,0.39306,0.51695,0.26991,0.35465,0.81818,0.43231,0.56571,0.49404,0.13333,0.20999,0.65,0.18076,0.28286,0.65285,0.18296,0.28582
375,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-113-article_output,0.71111,0.70137,0.70621,0.55432,0.5467,0.55048,0.5,0.49311,0.49653,0.46218,0.4558,0.45897,0.69167,0.68219,0.6869,0.4393,0.20469,0.27926,0.44008,0.42809,0.434,0.44159,0.42959,0.43551
376,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-151-article_output,0.5819,0.75843,0.65854,0.45022,0.58757,0.50981,0.41739,0.54545,0.4729,0.39301,0.51429,0.44554,0.56897,0.74157,0.6439,0.4054,0.27751,0.32948,0.28094,0.47788,0.35385,0.28353,0.48104,0.35677
377,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-104-article_output,0.8,0.21705,0.34146,0.55072,0.14786,0.23313,0.47059,0.125,0.19753,0.40299,0.10588,0.1677,0.77143,0.2093,0.32927,0.54827,0.07007,0.12426,0.64224,0.04678,0.08721,0.64694,0.0481,0.08954
378,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-219-article_output,0.63636,0.33333,0.4375,0.33333,0.17073,0.2258,0.1,0.05,0.06667,0.0,0.0,0.0,0.63636,0.33333,0.4375,0.47971,0.11899,0.19068,0.39394,0.10569,0.16667,0.41667,0.11641,0.18198
379,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-201-article_output,0.84239,0.7277,0.78086,0.78689,0.67925,0.72912,0.75824,0.65403,0.70229,0.74033,0.6381,0.68542,0.83152,0.71831,0.77078,0.62137,0.26907,0.37553,0.70569,0.52622,0.60288,0.70721,0.52813,0.60469
380,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-191-article_output,0.55195,0.47222,0.50898,0.38562,0.32961,0.35542,0.35526,0.30337,0.32727,0.33775,0.28814,0.31098,0.53896,0.46111,0.497,0.38675,0.17231,0.2384,0.27171,0.1987,0.22954,0.27535,0.20173,0.23286
381,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-174-article_output,0.53488,0.49462,0.51396,0.43529,0.40217,0.41808,0.38095,0.35165,0.36571,0.3494,0.32222,0.33526,0.51163,0.47312,0.49162,0.43658,0.20292,0.27706,0.25746,0.21996,0.23724,0.26364,0.22563,0.24316
382,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-2-sent-token-187-article_output,0.57075,0.80667,0.66851,0.50711,0.71812,0.59444,0.49524,0.7027,0.58101,0.48804,0.69388,0.57304,0.57075,0.80667,0.66851,0.42386,0.30981,0.35797,0.32715,0.65477,0.4363,0.32941,0.65675,0.43875
383,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-120-article_output,0.81944,0.19536,0.3155,0.56338,0.13289,0.21505,0.47143,0.11,0.17838,0.44928,0.10368,0.16848,0.72222,0.17219,0.27808,0.56186,0.06412,0.1151,0.64984,0.03654,0.06919,0.65474,0.03759,0.0711
384,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-174-article_output,0.6129,0.8172,0.70046,0.55285,0.73913,0.63256,0.53279,0.71429,0.61033,0.52066,0.7,0.59716,0.60484,0.80645,0.69124,0.5052,0.33857,0.40543,0.37071,0.66082,0.47497,0.3745,0.66407,0.47892
385,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-95-article_output,0.65587,0.57042,0.61017,0.35366,0.30742,0.32892,0.25714,0.2234,0.23909,0.22951,0.19929,0.21334,0.61538,0.53521,0.5725,0.3665,0.15439,0.21726,0.39413,0.29796,0.33936,0.39622,0.29986,0.34137
386,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-123-article_output,0.72789,0.69481,0.71097,0.51195,0.4886,0.5,0.42808,0.4085,0.41806,0.35739,0.34098,0.34899,0.70408,0.67208,0.68771,0.42452,0.19697,0.26909,0.41703,0.37992,0.39761,0.41915,0.38197,0.3997
387,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lsa-sent-token-148-article_output,0.79762,0.8048,0.80119,0.6806,0.68675,0.68366,0.61377,0.61934,0.61654,0.56757,0.57273,0.57014,0.77381,0.78078,0.77728,0.5181,0.24588,0.33349,0.61315,0.62426,0.61866,0.61424,0.62534,0.61974
388,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-96-article_output,0.74372,0.59677,0.66219,0.47475,0.38057,0.42247,0.36548,0.29268,0.32505,0.28571,0.22857,0.25397,0.64824,0.52016,0.57718,0.31767,0.12628,0.18072,0.51038,0.32829,0.39957,0.51269,0.33043,0.40186
389,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-101-article_output,0.85197,0.72346,0.78247,0.72277,0.61345,0.66364,0.66887,0.56742,0.61398,0.62458,0.52958,0.57317,0.82566,0.70112,0.75831,0.51058,0.21588,0.30346,0.70903,0.51101,0.59395,0.70996,0.51218,0.59507
390,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-131-article_output,0.91489,0.19283,0.31852,0.5,0.1036,0.17164,0.42222,0.08597,0.14285,0.36364,0.07273,0.12122,0.76596,0.16143,0.26666,0.49308,0.05173,0.09364,0.77891,0.03402,0.06519,0.78438,0.0354,0.06774
391,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-gen-s-sent-token-106-article_output,0.67315,0.72385,0.69758,0.48828,0.52521,0.50607,0.42353,0.4557,0.43903,0.37402,0.40254,0.38776,0.63813,0.68619,0.66129,0.39079,0.21423,0.27675,0.41312,0.47783,0.44313,0.41512,0.47986,0.44515
392,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-lexrank-sent-token-221-article_output,0.67431,0.55472,0.6087,0.51152,0.42045,0.46154,0.4537,0.37262,0.40918,0.4093,0.33588,0.36897,0.61927,0.50943,0.55901,0.40846,0.15005,0.21947,0.44096,0.29817,0.35577,0.44307,0.30008,0.35782
393,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-luhn-sent-token-124-article_output,0.79167,0.38,0.51351,0.6383,0.30303,0.41096,0.52174,0.2449,0.33334,0.44444,0.20619,0.28169,0.66667,0.32,0.43243,0.50293,0.11929,0.19284,0.6117,0.13939,0.22704,0.61872,0.14399,0.23361
394,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-kldiv-sent-token-224-article_output,0.67089,0.43089,0.52475,0.53846,0.34426,0.42,0.50649,0.32231,0.39394,0.48684,0.30833,0.37755,0.64557,0.41463,0.50495,0.52031,0.15308,0.23656,0.42876,0.17606,0.24962,0.43495,0.1802,0.25483
395,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-203-article_output,0.40394,0.51899,0.45429,0.15842,0.20382,0.17827,0.10448,0.13462,0.11765,0.07,0.09032,0.07887,0.36453,0.46835,0.40997,0.21889,0.14493,0.17439,0.15583,0.2576,0.19419,0.15817,0.26075,0.1969
396,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-textrank-sent-token-145-article_output,0.80779,0.85347,0.83,0.71951,0.76031,0.73935,0.67237,0.71059,0.69095,0.63725,0.67358,0.65491,0.79805,0.84319,0.82,0.47266,0.23357,0.31264,0.65682,0.73331,0.69296,0.65754,0.73392,0.69363
397,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-215-article_output,0.47,0.73438,0.57317,0.33333,0.52381,0.40741,0.27551,0.43548,0.3375,0.24742,0.39344,0.30379,0.46,0.71875,0.56098,0.38245,0.29455,0.33279,0.18566,0.45585,0.26386,0.19113,0.46417,0.27077
398,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-nltk-1-sent-token-226-article_output,0.8794,0.93583,0.90674,0.84848,0.90323,0.875,0.83249,0.88649,0.85864,0.81633,0.86957,0.84211,0.87437,0.93048,0.90155,0.66224,0.3309,0.4413,0.52343,0.59295,0.55603,0.52696,0.59658,0.55961
399,/home/sandhya/Desktop/extract-summ-output-scores/political-1/exp1-political-scores/exp1-sumbasic-sent-token-200-article_output,0.6087,0.76238,0.67693,0.45635,0.57214,0.50773,0.41036,0.515,0.45676,0.392,0.49246,0.43652,0.55731,0.69802,0.61978,0.38876,0.24128,0.29776,0.35761,0.56155,0.43696,0.35957,0.56351,0.43901
